code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0317	Eemnes	27	28	29	29	29	30	31	31	32	32	32	32	32	32
GM0321	Houten	23	24	26	27	28	28	29	30	30	31	31	31	32	32
GM0326	Leersum	28	28	null	null	null	null	null	null	null	null	null	null	null	null
GM0327	Leusden	29	29	30	30	31	31	31	32	31	31	31	31	31	31
GM0329	Loenen	30	30	30	31	31	31	31	null	null	null	null	null	null	null
GM0331	Lopik	24	25	25	26	26	27	27	28	29	29	29	30	30	31
GM0332	Maarn	28	28	null	null	null	null	null	null	null	null	null	null	null	null
GM0333	Maarssen	29	30	30	31	31	31	32	null	null	null	null	null	null	null
GM0335	Montfoort	27	27	27	27	28	28	28	28	28	28	28	28	28	28
GM0339	Renswoude	24	24	25	25	25	25	25	25	25	24	24	25	25	25
GM0340	Rhenen	27	27	27	27	27	27	27	27	27	27	27	27	28	28
GM0342	Soest	28	28	28	29	29	29	30	30	30	29	29	29	29	29
GM0344	Utrecht	19	19	19	19	19	19	19	20	20	20	20	20	20	21
GM0345	Veenendaal	24	24	25	25	25	26	26	26	26	26	26	26	27	27
GM0351	Woudenberg	25	26	26	26	26	26	26	26	26	26	26	26	26	27
GM0352	Wijk bij Duurstede	28	29	29	30	31	32	32	33	33	33	33	33	33	33
GM0353	IJsselstein	22	23	24	25	25	26	26	27	27	28	28	29	30	30
GM0355	Zeist	26	26	27	27	27	27	28	28	28	27	28	28	27	27
GM0356	Nieuwegein	30	30	30	31	31	31	31	31	31	30	30	30	30	29
GM0358	Aalsmeer	28	28	28	28	27	27	27	27	27	27	27	28	28	29
GM0361	Alkmaar	26	26	27	27	28	28	28	29	28	28	28	29	29	29
GM0362	Amstelveen	25	26	26	27	27	27	27	27	27	27	27	26	26	26
GM0363	Amsterdam	23	23	24	24	24	25	25	25	25	25	25	25	25	25
GM0364	Andijk	30	31	31	31	32	32	33	null	null	null	null	null	null	null
GM0365	Graft-De Rijp	29	29	29	30	31	31	31	31	31	31	31	null	null	null
GM0366	Anna Paulowna	27	27	28	28	29	30	30	30	null	null	null	null	null	null
GM0370	Beemster	29	30	30	30	31	31	31	32	32	32	32	32	32	31
GM0372	Bennebroek	29	29	29	30	30	null	null	null	null	null	null	null	null	null
GM0373	Bergen (NH.)	32	32	32	32	33	33	33	33	32	32	31	31	31	32
GM0375	Beverwijk	25	25	26	26	26	27	27	27	27	27	27	28	28	28
GM0376	Blaricum	37	37	37	37	37	36	36	36	35	34	33	32	30	29
GM0377	Bloemendaal	31	31	31	32	32	31	32	32	32	32	32	31	31	31
GM0381	Bussum	25	25	25	26	26	26	27	27	27	27	28	28	null	null
GM0383	Castricum	28	29	29	29	30	30	30	31	31	30	31	31	31	30
GM0384	Diemen	26	27	27	28	29	29	29	29	29	29	28	27	27	26
GM0385	Edam-Volendam	27	27	28	28	28	28	28	28	28	28	28	28	29	29
GM0388	Enkhuizen	27	28	28	28	29	29	29	30	29	29	29	29	29	29
GM0392	Haarlem	25	25	26	26	26	26	27	27	27	26	26	27	27	27
GM0393	Haarlemmerliede c.a.	29	30	30	31	31	32	32	33	33	33	33	33	33	33
GM0394	Haarlemmermeer	25	26	26	26	26	27	28	28	28	29	29	30	30	30
GM0395	Harenkarspel	28	28	29	29	30	30	30	30	30	null	null	null	null	null
GM0396	Heemskerk	26	27	27	27	28	28	29	29	29	29	29	30	30	30
