code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0420	Medemblik	2.3	2.2	2.3	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0424	Muiden	2.4	2.3	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	null	null
GM0425	Naarden	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	null	null
GM0429	Obdam	2.7	2.6	2.6	null	null	null	null	null	null	null	null	null	null	null
GM0431	Oostzaan	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0432	Opmeer	2.7	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4
GM0437	Ouder-Amstel	2.3	2.2	2.3	2.3	2.3	2.3	2.3	2.2	2.3	2.2	2.2	2.2	2.2	2.2
GM0439	Purmerend	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2
GM0441	Schagen	2.3	2.2	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.3	2.3	2.3	2.3	2.3
GM0448	Texel	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.1	2.1
GM0450	Uitgeest	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4
GM0451	Uithoorn	2.4	2.3	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0453	Velsen	2.3	2.2	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0454	Venhuizen	2.5	2.5	null	null	null	null	null	null	null	null	null	null	null	null
GM0457	Weesp	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1
GM0458	Schermer	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	null	null	null
GM0459	Wervershoof	2.6	2.6	2.6	2.6	2.6	2.6	2.5	null	null	null	null	null	null	null
GM0462	Wieringen	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	null	null	null	null	null	null
